Year,RoundNumber,EventName,Driver,Team,LapNumber,Stint,Compound,TyreLife,PitInTime_s,PitOutTime_s,PositionAtPit,FinalPosition,AirTemp_C,TrackTemp_C,Humidity_pct,Pressure_mbar,WindSpeed_ms,WindDirection,Rainfall,FinalPositionNumeric
2024,10,Spanish Grand Prix,OCO,Alpine,37,2,MEDIUM,24,6457.079,6479.081,10,10,24.1,41.5,62.0,1001.3,1.6,177,False,10.0
2024,10,Spanish Grand Prix,HUL,Haas F1 Team,12,1,SOFT,12,4407.959,4430.605,11,11,24.3,41.6,65.0,1001.3,1.9,256,False,11.0
2024,10,Spanish Grand Prix,HUL,Haas F1 Team,38,2,MEDIUM,26,6541.084,6563.628,10,11,24.1,41.2,61.0,1001.2,0.8,134,False,11.0
2024,10,Spanish Grand Prix,ALO,Aston Martin,19,1,SOFT,19,4988.727,5010.618,10,12,24.1,39.2,65.0,1001.2,1.2,99,False,12.0
2024,10,Spanish Grand Prix,ALO,Aston Martin,45,2,MEDIUM,27,7117.626,7140.092,11,12,23.9,41.1,64.0,1001.2,1.3,291,False,12.0
2024,10,Spanish Grand Prix,ZHO,Kick Sauber,9,1,SOFT,9,4170.287,4192.752,18,13,24.2,42.5,65.0,1001.3,1.7,247,False,13.0
2024,10,Spanish Grand Prix,ZHO,Kick Sauber,41,2,MEDIUM,32,6794.586,6818.831,11,13,23.9,39.7,64.0,1001.2,1.5,259,False,13.0
2024,10,Spanish Grand Prix,STR,Aston Martin,17,1,SOFT,17,4822.791,4844.583,9,14,24.7,40.6,62.0,1001.3,1.4,233,False,14.0
2024,10,Spanish Grand Prix,STR,Aston Martin,37,2,MEDIUM,21,6469.972,6493.366,14,14,24.1,41.5,62.0,1001.3,1.6,177,False,14.0
2024,10,Spanish Grand Prix,RIC,RB,16,1,SOFT,16,4747.482,4769.735,12,15,24.6,41.0,62.0,1001.3,1.9,284,False,15.0
2024,10,Spanish Grand Prix,RIC,RB,42,2,MEDIUM,26,6884.918,6907.058,13,15,23.9,39.5,63.0,1001.2,0.7,238,False,15.0
2024,10,Spanish Grand Prix,BOT,Kick Sauber,11,1,SOFT,11,4331.535,4354.282,14,16,24.2,41.8,64.0,1001.3,1.9,233,False,16.0
2024,10,Spanish Grand Prix,BOT,Kick Sauber,28,2,SOFT,20,5741.364,5764.446,16,16,24.2,42.6,62.0,1001.3,0.7,123,False,16.0
2024,10,Spanish Grand Prix,MAG,Haas F1 Team,10,1,SOFT,10,4251.292,4274.678,16,17,24.1,42.3,64.0,1001.2,1.8,254,False,17.0
2024,10,Spanish Grand Prix,MAG,Haas F1 Team,29,2,MEDIUM,19,5825.979,5854.733,16,17,24.3,42.7,62.0,1001.4,1.6,182,False,17.0
2024,10,Spanish Grand Prix,ALB,Williams,18,1,MEDIUM,18,4918.483,4941.666,15,18,24.3,39.2,62.0,1001.2,1.9,196,False,18.0
2024,10,Spanish Grand Prix,ALB,Williams,43,2,SOFT,25,6977.09,6998.873,15,18,23.9,40.0,64.0,1001.2,1.6,165,False,18.0
2024,10,Spanish Grand Prix,TSU,RB,9,1,SOFT,9,4171.918,4193.921,20,19,24.2,42.5,65.0,1001.3,1.7,247,False,19.0
2024,10,Spanish Grand Prix,TSU,RB,27,2,MEDIUM,18,5668.068,5690.136,19,19,24.2,42.0,62.0,1001.3,0.7,197,False,19.0
2024,10,Spanish Grand Prix,TSU,RB,44,3,HARD,17,7069.142,7091.69,18,19,23.8,41.0,64.0,1001.2,1.1,224,False,19.0
2024,10,Spanish Grand Prix,SAR,Williams,14,1,SOFT,14,4588.18,4610.594,15,20,24.3,42.4,64.0,1001.2,1.3,232,False,20.0
2024,10,Spanish Grand Prix,SAR,Williams,34,2,MEDIUM,20,6251.921,6274.356,19,20,24.3,40.1,62.0,1001.4,0.5,0,False,20.0
2024,11,Austrian Grand Prix,RUS,Mercedes,22,1,MEDIUM,22,4899.025,4920.621,3,1,29.6,48.2,35.0,932.9,2.0,271,False,1.0
2024,11,Austrian Grand Prix,RUS,Mercedes,46,2,MEDIUM,24,6610.859,6632.157,4,1,30.1,44.9,33.0,932.9,0.9,281,False,1.0
2024,11,Austrian Grand Prix,PIA,McLaren,25,1,MEDIUM,25,5118.864,5139.86,2,2,29.9,47.3,35.0,932.8,0.9,73,False,2.0
2024,11,Austrian Grand Prix,PIA,McLaren,51,2,HARD,26,6970.287,6990.98,4,2,29.6,45.5,33.0,932.9,1.0,227,False,2.0
2024,11,Austrian Grand Prix,SAI,Ferrari,22,1,MEDIUM,22,4901.673,4922.878,4,3,29.6,48.2,35.0,932.9,2.0,271,False,3.0
2024,11,Austrian Grand Prix,SAI,Ferrari,47,2,HARD,25,6684.833,6705.981,5,3,30.0,44.6,33.0,932.9,2.3,199,False,3.0
2024,11,Austrian Grand Prix,HAM,Mercedes,21,1,MEDIUM,21,4832.96,4854.613,6,4,29.6,48.3,35.0,933.0,0.9,318,False,4.0
2024,11,Austrian Grand Prix,HAM,Mercedes,53,2,HARD,32,7115.708,7142.984,4,4,29.6,44.0,33.0,932.9,1.1,310,False,4.0
2024,11,Austrian Grand Prix,VER,Red Bull Racing,23,1,MEDIUM,23,4959.342,4981.443,1,5,29.7,47.3,34.0,932.9,1.4,208,False,5.0
2024,11,Austrian Grand Prix,VER,Red Bull Racing,51,2,HARD,28,6943.269,6969.187,1,5,29.6,45.5,33.0,932.9,1.0,227,False,5.0
2024,11,Austrian Grand Prix,VER,Red Bull Racing,64,3,MEDIUM,16,7896.305,7919.048,4,5,30.0,46.5,35.0,932.9,1.2,321,False,5.0
2024,11,Austrian Grand Prix,HUL,Haas F1 Team,11,1,MEDIUM,11,4122.254,4144.621,10,6,29.7,48.7,34.0,932.8,2.4,43,False,6.0
2024,11,Austrian Grand Prix,HUL,Haas F1 Team,39,2,HARD,28,6145.289,6167.039,8,6,30.1,48.0,35.0,932.9,1.1,319,False,6.0
2024,11,Austrian Grand Prix,PER,Red Bull Racing,21,1,MEDIUM,21,4839.582,4860.668,7,7,29.6,48.3,35.0,933.0,0.9,318,False,7.0
2024,11,Austrian Grand Prix,PER,Red Bull Racing,51,2,HARD,30,6993.245,7020.805,7,7,29.6,44.7,33.0,932.8,1.0,336,False,7.0
2024,11,Austrian Grand Prix,MAG,Haas F1 Team,10,1,MEDIUM,10,4052.202,4073.772,12,8,29.6,49.0,34.0,932.8,0.9,288,False,8.0
2024,11,Austrian Grand Prix,MAG,Haas F1 Team,38,2,HARD,28,6078.456,6100.192,10,8,30.0,47.3,35.0,932.8,1.6,284,False,8.0
2024,11,Austrian Grand Prix,RIC,RB,10,1,MEDIUM,10,4053.379,4074.818,14,9,29.6,49.0,34.0,932.8,0.9,288,False,9.0
2024,11,Austrian Grand Prix,RIC,RB,37,2,HARD,27,6008.751,6029.665,12,9,29.9,46.3,35.0,932.8,1.7,339,False,9.0
2024,11,Austrian Grand Prix,GAS,Alpine,20,1,MEDIUM,20,4774.804,4796.217,8,10,29.7,48.3,35.0,933.0,0.9,0,False,10.0
2024,11,Austrian Grand Prix,GAS,Alpine,42,2,HARD,22,6369.635,6391.773,10,10,30.5,48.0,32.0,932.8,1.4,306,False,10.0
2024,11,Austrian Grand Prix,LEC,Ferrari,1,1,MEDIUM,1,3410.133,3442.068,18,11,28.9,47.3,36.0,933.0,1.7,268,False,11.0
2024,11,Austrian Grand Prix,LEC,Ferrari,16,2,HARD,15,4508.128,4529.763,19,11,29.7,48.1,34.0,932.8,1.6,14,False,11.0
2024,11,Austrian Grand Prix,LEC,Ferrari,33,3,MEDIUM,17,5733.049,5755.283,18,11,29.6,44.3,36.0,932.9,1.0,91,False,11.0
2024,11,Austrian Grand Prix,LEC,Ferrari,51,4,MEDIUM,19,7022.86,7043.645,13,11,29.6,44.7,33.0,932.8,1.0,336,False,11.0
2024,11,Austrian Grand Prix,OCO,Alpine,19,1,MEDIUM,19,4701.07,4723.376,9,12,29.8,47.6,34.0,932.9,1.4,194,False,12.0
2024,11,Austrian Grand Prix,OCO,Alpine,43,2,HARD,24,6442.185,6463.333,9,12,30.6,47.6,33.0,932.9,2.8,307,False,12.0
2024,11,Austrian Grand Prix,STR,Aston Martin,20,1,MEDIUM,21,4781.246,4802.722,11,13,29.7,48.3,35.0,933.0,0.9,0,False,13.0
2024,11,Austrian Grand Prix,STR,Aston Martin,43,2,MEDIUM,23,6447.366,6468.892,11,13,30.6,47.6,33.0,932.9,2.8,307,False,13.0
2024,11,Austrian Grand Prix,TSU,RB,21,1,MEDIUM,21,4851.002,4872.433,8,14,29.6,48.3,35.0,933.0,0.9,318,False,14.0
2024,11,Austrian Grand Prix,TSU,RB,44,2,HARD,23,6516.483,6539.979,8,14,30.4,45.8,32.0,932.9,0.9,8,False,14.0
2024,11,Austrian Grand Prix,ALB,Williams,12,1,MEDIUM,12,4200.156,4221.885,12,15,29.6,48.2,34.0,932.9,1.1,308,False,15.0
2024,11,Austrian Grand Prix,ALB,Williams,39,2,HARD,27,6160.948,6182.616,14,15,30.2,48.0,35.0,933.0,0.8,46,False,15.0
2024,11,Austrian Grand Prix,BOT,Kick Sauber,19,1,MEDIUM,19,4710.35,4732.277,13,16,29.7,47.8,35.0,932.9,1.2,41,False,16.0
2024,11,Austrian Grand Prix,BOT,Kick Sauber,42,2,HARD,23,6378.598,6400.535,14,16,30.5,48.0,32.0,932.8,1.4,306,False,16.0
2024,11,Austrian Grand Prix,ZHO,Kick Sauber,28,1,HARD,28,5378.496,5401.66,19,17,29.9,45.7,35.0,932.9,0.7,354,False,17.0
2024,11,Austrian Grand Prix,ZHO,Kick Sauber,51,2,MEDIUM,23,7052.322,7073.86,19,17,29.6,44.5,33.0,932.9,1.4,177,False,17.0
2024,11,Austrian Grand Prix,ALO,Aston Martin,11,1,MEDIUM,14,4128.126,4149.564,14,18,29.7,48.7,34.0,932.8,2.4,43,False,18.0
2024,11,Austrian Grand Prix,ALO,Aston Martin,35,2,MEDIUM,25,5868.62,5902.642,16,18,29.6,45.0,35.0,932.9,1.4,274,False,18.0
2024,11,Austrian Grand Prix,ALO,Aston Martin,68,3,HARD,34,8280.35,8302.857,17,18,29.8,44.3,35.0,932.7,2.1,149,False,18.0
2024,11,Austrian Grand Prix,SAR,Williams,1,1,MEDIUM,1,3412.661,3444.366,20,19,28.9,47.3,36.0,933.0,1.7,268,False,19.0
2024,11,Austrian Grand Prix,SAR,Williams,20,2,MEDIUM,25,4821.067,4843.549,20,19,29.7,48.3,35.0,933.0,0.9,0,False,19.0
2024,11,Austrian Grand Prix,SAR,Williams,49,3,HARD,29,6933.576,6955.738,20,19,29.6,45.5,33.0,932.9,1.0,227,False,19.0
2024,11,Austrian Grand Prix,NOR,McLaren,23,1,MEDIUM,23,4965.433,4986.951,2,20,29.7,47.3,34.0,932.9,1.4,208,False,20.0
2024,11,Austrian Grand Prix,NOR,McLaren,51,2,HARD,28,6950.908,6972.308,2,20,29.6,45.5,33.0,932.9,1.0,227,False,20.0
